TransactionID,Products
TRAN11530,Condensed Milk
TRAN11531,Canned Beer
TRAN11532,Other Vegetables
TRAN11532,Onions
TRAN11532,Dishes
TRAN11532,Chewing Gum
TRAN11532,Meat
TRAN11533,Whole Milk
TRAN11533,Frozen Vegetables
TRAN11533,Long Life Bakery Product
TRAN11533,Fruit/Vegetable Juice
TRAN11534,Packaged Fruit/Vegetables
TRAN11534,Whole Milk
TRAN11534,Liver Loaf
TRAN11534,Pastry
TRAN11534,Beef
TRAN11534,Margarine
TRAN11534,Pip Fruit
TRAN11535,Root Vegetables
TRAN11535,Frankfurter
TRAN11535,Mustard
TRAN11535,Sugar
TRAN11535,Napkins
TRAN11535,Rolls/Buns
TRAN11535,Vinegar
TRAN11535,Cat Food
TRAN11536,Vinegar
TRAN11536,Salt
TRAN11536,Sugar
TRAN11536,Whole Milk
TRAN11536,Chicken
TRAN11536,Rolls/Buns
TRAN11536,Flour
TRAN11537,Ham
TRAN11537,Frankfurter
TRAN11537,Citrus Fruit
TRAN11537,Other Vegetables
TRAN11538,Yogurt
TRAN11538,Sliced Cheese
TRAN11538,Pip Fruit
TRAN11539,Newspapers
TRAN11539,Rolls/Buns
TRAN11539,Whole Milk
TRAN11539,Root Vegetables
TRAN11539,Dishes
TRAN11539,Bottled Water
TRAN11539,Other Vegetables
TRAN11540,Other Vegetables
TRAN11540,Pip Fruit
TRAN11541,Other Vegetables
TRAN11541,Coffee
TRAN11541,Baking Powder
TRAN11541,Whipped/Sour Cream
TRAN11541,Whole Milk
TRAN11541,Pork
TRAN11541,Frozen Meals
TRAN11541,Hamburger Meat
TRAN11542,Condensed Milk
TRAN11542,Other Vegetables
TRAN11542,Whipped/Sour Cream
TRAN11542,Salt
TRAN11543,Pastry
TRAN11543,Long Life Bakery Product
TRAN11543,Shopping Bags
TRAN11544,Pip Fruit
TRAN11544,Dental Care
TRAN11544,Detergent
TRAN11544,Whipped/Sour Cream
TRAN11544,Sausage
TRAN11545,Processed Cheese
TRAN11545,Newspapers
TRAN11545,Red/Blush Wine
TRAN11546,Napkins
TRAN11547,Whole Milk
TRAN11547,Meat
TRAN11547,Oil
TRAN11547,Napkins
TRAN11547,Pickled Vegetables
TRAN11547,Whipped/Sour Cream
TRAN11547,Long Life Bakery Product
TRAN11548,Pastry
TRAN11549,Dessert
TRAN11549,Soda
TRAN11549,Snack Products
TRAN11549,Shopping Bags
TRAN11549,Waffles
TRAN11549,Whole Milk
TRAN11549,Canned Fruit
TRAN11549,Sausage
TRAN11549,Root Vegetables
TRAN11549,Other Vegetables
TRAN11550,Root Vegetables
TRAN11550,Pip Fruit
TRAN11550,Whole Milk
TRAN11550,Bottled Beer
TRAN11550,Ice Cream
TRAN11550,Detergent
TRAN11551,Frozen Vegetables
TRAN11552,Citrus Fruit
TRAN11552,Coffee
TRAN11552,Tropical Fruit
TRAN11553,Soda
TRAN11553,Whipped/Sour Cream
TRAN11553,Other Vegetables
TRAN11553,Yogurt
TRAN11553,Salty Snack
TRAN11553,Bottled Beer
TRAN11554,Frozen Dessert
TRAN11554,White Wine
TRAN11554,Frankfurter
TRAN11554,Chewing Gum
TRAN11554,Shopping Bags
TRAN11555,Sausage
TRAN11556,Other Vegetables
TRAN11556,Beef
TRAN11556,Yogurt
TRAN11556,Cat Food
TRAN11556,Beverages
TRAN11556,Margarine
TRAN11556,Bottled Water
TRAN11556,Rolls/Buns
TRAN11556,Flour
TRAN11556,Fruit/Vegetable Juice
TRAN11557,Hamburger Meat
TRAN11557,Other Vegetables
TRAN11557,Napkins
TRAN11557,Pastry
TRAN11557,Whipped/Sour Cream
TRAN11558,Red/Blush Wine
TRAN11558,Margarine
TRAN11558,Yogurt
TRAN11558,Sugar
TRAN11558,Bottled Water
TRAN11558,Bottled Beer
TRAN11558,Long Life Bakery Product
TRAN11559,Beverages
TRAN11560,Whole Milk
TRAN11561,Rolls/Buns
TRAN11562,Chewing Gum
TRAN11562,Tropical Fruit
TRAN11562,Bottled Water
TRAN11563,Citrus Fruit
TRAN11563,Oil
TRAN11563,Domestic Eggs
TRAN11563,Herbs
TRAN11563,Bottled Beer
TRAN11563,Bottled Water
TRAN11563,Butter
TRAN11564,Yogurt
TRAN11564,Soft Cheese
TRAN11564,Whipped/Sour Cream
TRAN11564,Candy
TRAN11564,Whole Milk
TRAN11565,Roll Products 
TRAN11565,Root Vegetables
TRAN11565,Bottled Water
TRAN11565,Napkins
TRAN11565,House Keeping Products
TRAN11565,Tropical Fruit
TRAN11565,Sugar
TRAN11565,Yogurt
TRAN11565,Margarine
TRAN11565,Citrus Fruit
TRAN11566,Soda
TRAN11567,Yogurt
TRAN11567,Frankfurter
TRAN11567,Candy
TRAN11567,Specialty Chocolate
TRAN11567,Brown Bread
TRAN11567,Beverages
TRAN11568,Cream
TRAN11568,Sausage
TRAN11568,Cream Cheese 
TRAN11568,Canned Beer
TRAN11569,Napkins
TRAN11570,Yogurt
TRAN11571,Oil
TRAN11571,Herbs
TRAN11571,Dog Food
TRAN11572,Fish
TRAN11572,Sausage
TRAN11572,Uht-Milk
TRAN11573,Yogurt
TRAN11573,Chocolate
TRAN11574,Specialty Fat
TRAN11574,Pork
TRAN11574,Other Vegetables
TRAN11575,Mustard
TRAN11575,Curd
TRAN11575,Canned Beer
TRAN11576,Waffles
TRAN11576,Fruit/Vegetable Juice
TRAN11576,Pastry
TRAN11576,Sausage
TRAN11576,Margarine
TRAN11576,Napkins
TRAN11576,Brown Bread
TRAN11576,Berries
TRAN11576,Yogurt
TRAN11576,Decalcifier
TRAN11576,Whole Milk
TRAN11576,Frankfurter
TRAN11577,Shopping Bags
TRAN11577,Frozen Meals
TRAN11577,Frankfurter
TRAN11577,Semi-Finished Bread
TRAN11578,Rolls/Buns
TRAN11578,Pastry
TRAN11578,Processed Cheese
TRAN11578,Curd
TRAN11578,Fruit/Vegetable Juice
TRAN11578,Pickled Vegetables
TRAN11579,Fruit/Vegetable Juice
TRAN11579,Liver Loaf
TRAN11579,Candles
TRAN11579,Organic Sausage
TRAN11579,Pastry
TRAN11580,Canned Fish
TRAN11580,Cat Food
TRAN11580,Pork
TRAN11581,Specialty Bar
TRAN11582,Ice Cream
TRAN11583,Specialty Bar
TRAN11584,Shopping Bags
TRAN11584,Yogurt
TRAN11585,Coffee
TRAN11585,Frozen Vegetables
TRAN11586,Shopping Bags
TRAN11586,Canned Beer
TRAN11586,Rolls/Buns
TRAN11587,Pastry
TRAN11587,Soda
TRAN11588,Flour
TRAN11588,Oil
TRAN11588,Other Vegetables
TRAN11588,Rolls/Buns
TRAN11588,Citrus Fruit
TRAN11588,Female Sanitary Products
TRAN11588,Whole Milk
TRAN11588,Beef
TRAN11588,Pasta
TRAN11588,Root Vegetables
TRAN11588,Seasonal Products
TRAN11588,Pork
TRAN11588,Waffles
TRAN11589,Bottled Water
TRAN11589,Photo/Film
TRAN11589,Curd
TRAN11590,Root Vegetables
TRAN11590,Citrus Fruit
TRAN11590,Butter
TRAN11590,Fruit/Vegetable Juice
TRAN11590,Beef
TRAN11590,Pasta
TRAN11590,Whipped/Sour Cream
TRAN11590,Waffles
TRAN11590,Dishes
TRAN11590,Cookware
TRAN11590,Frozen Meals
TRAN11590,Oil
TRAN11590,Yogurt
TRAN11591,Yogurt
TRAN11591,Bottled Water
TRAN11591,Male Cosmetics
TRAN11592,Rolls/Buns
TRAN11592,Other Vegetables
TRAN11592,Napkins
TRAN11592,Curd
TRAN11592,Soda
TRAN11592,Whole Milk
TRAN11592,Sugar
TRAN11592,Chicken
TRAN11592,Pot Plants
TRAN11592,Ice Cream
TRAN11593,Detergent
TRAN11594,Coffee
TRAN11594,Napkins
TRAN11594,Pip Fruit
TRAN11594,Dishes
TRAN11594,Sweet Spreads
TRAN11595,Chocolate
TRAN11595,Coffee
TRAN11596,Soda
TRAN11596,Red/Blush Wine
TRAN11596,Berries
TRAN11596,Tropical Fruit
TRAN11596,Yogurt
TRAN11597,Softener
TRAN11597,Sauces
TRAN11598,Pork
TRAN11598,Other Vegetables
TRAN11598,Bottled Beer
TRAN11598,Onions
TRAN11599,Condensed Milk
TRAN11599,Rolls/Buns
TRAN11599,Brandy
TRAN11599,Bottled Water
TRAN11599,Pickled Vegetables
TRAN11599,Yogurt
TRAN11600,Dishes
TRAN11600,Napkins
TRAN11601,Rolls/Buns
TRAN11601,Canned Fish
TRAN11601,Other Vegetables
TRAN11602,Onions
TRAN11602,Bottled Water
TRAN11602,Chicken
TRAN11602,Citrus Fruit
TRAN11603,Rolls/Buns
TRAN11603,Soda
TRAN11603,Pork
TRAN11603,Onions
TRAN11603,Canned Vegetables
TRAN11603,Salty Snack
TRAN11603,House Keeping Products
TRAN11603,Margarine
TRAN11604,Root Vegetables
TRAN11605,Whole Milk
TRAN11605,Processed Cheese
TRAN11605,Tropical Fruit
TRAN11605,Pip Fruit
TRAN11605,Other Vegetables
TRAN11605,Soda
TRAN11605,Ham
TRAN11605,Shopping Bags
TRAN11605,Frozen Vegetables
TRAN11605,Brown Bread
TRAN11606,Rolls/Buns
TRAN11606,Whole Milk
TRAN11607,House Keeping Products
TRAN11607,Soda
TRAN11607,Bottled Beer
TRAN11608,Margarine
TRAN11608,Rolls/Buns
TRAN11609,Tropical Fruit
TRAN11609,Rolls/Buns
TRAN11609,Soft Cheese
TRAN11609,Chocolate
TRAN11610,Pip Fruit
TRAN11610,Tropical Fruit
TRAN11610,Brown Bread
TRAN11611,Uht-Milk
TRAN11611,Whole Milk
TRAN11611,Sausage
TRAN11611,Tropical Fruit
TRAN11611,Rolls/Buns
TRAN11611,Soda
TRAN11611,Domestic Eggs
TRAN11611,Margarine
TRAN11611,Semi-Finished Bread
TRAN11611,Root Vegetables
TRAN11611,Hamburger Meat
TRAN11611,Fruit/Vegetable Juice
TRAN11611,Pickled Vegetables
TRAN11612,Bottled Beer
TRAN11613,Tropical Fruit
TRAN11613,Uht-Milk
TRAN11613,Yogurt
TRAN11613,Turkey
TRAN11613,Brown Bread
TRAN11613,Pastry
TRAN11614,Rolls/Buns
TRAN11614,Meat
TRAN11614,Specialty Chocolate
TRAN11615,Shopping Bags
TRAN11615,Coffee
TRAN11615,Female Sanitary Products
TRAN11615,Whole Milk
TRAN11616,Soda
TRAN11616,Canned Beer
TRAN11617,Rolls/Buns
TRAN11617,Canned Beer
TRAN11618,Pastry
TRAN11618,Canned Beer
TRAN11618,Dessert
TRAN11618,Rolls/Buns
TRAN11618,Uht-Milk
TRAN11619,Mustard
TRAN11619,Other Vegetables
TRAN11619,Sliced Cheese
TRAN11619,Fruit/Vegetable Juice
TRAN11619,Sausage
TRAN11620,Pork
TRAN11620,Other Vegetables
TRAN11620,Butter Milk
TRAN11620,Onions
TRAN11621,Other Vegetables
TRAN11621,Hamburger Meat
TRAN11621,Hard Cheese
TRAN11621,Frozen Vegetables
TRAN11622,Rolls/Buns
TRAN11622,Beverages
TRAN11622,Sliced Cheese
TRAN11622,Sausage
TRAN11622,Shopping Bags
TRAN11622,Specialty Bar
TRAN11623,Soda
TRAN11623,Waffles
TRAN11623,Shopping Bags
TRAN11623,Rolls/Buns
TRAN11623,Canned Beer
TRAN11624,Misc. Beverages
TRAN11624,Chocolate
TRAN11625,Pastry
TRAN11625,Long Life Bakery Product
TRAN11626,Soda
TRAN11626,Fruit/Vegetable Juice
TRAN11627,Whole Milk
TRAN11628,Long Life Bakery Product
TRAN11628,Domestic Eggs
TRAN11628,Seasonal Products
TRAN11629,Soda
TRAN11630,Pip Fruit
TRAN11631,Rolls/Buns
TRAN11631,Domestic Eggs
TRAN11631,Uht-Milk
TRAN11631,Yogurt
TRAN11632,Frankfurter
TRAN11632,Pork
TRAN11632,Pip Fruit
TRAN11633,Specialty Chocolate
TRAN11634,White Bread
TRAN11634,Bottled Beer
TRAN11634,Sausage
TRAN11635,Oil
TRAN11636,Pip Fruit
TRAN11636,Bottled Beer
TRAN11636,Popcorn
TRAN11636,Soda
TRAN11636,Tropical Fruit
TRAN11637,Other Vegetables
TRAN11637,Citrus Fruit
TRAN11637,Whole Milk
TRAN11638,Napkins
TRAN11639,Whole Milk
TRAN11639,Rolls/Buns
TRAN11640,Coffee
TRAN11641,Newspapers
TRAN11641,Tropical Fruit
TRAN11642,Canned Beer
TRAN11643,Bottled Beer
TRAN11644,Canned Beer
TRAN11645,Rum
TRAN11646,Rolls/Buns
TRAN11646,Newspapers
TRAN11646,Margarine
TRAN11647,Pastry
TRAN11648,Dessert
TRAN11648,Whole Milk
TRAN11649,Root Vegetables
TRAN11649,Oil
TRAN11649,Pasta
TRAN11649,Roll Products 
TRAN11649,Detergent
TRAN11649,Coffee
TRAN11649,Margarine
TRAN11649,Other Vegetables
TRAN11649,Bottled Water
TRAN11649,Grapes
TRAN11650,Whole Milk
TRAN11651,Rolls/Buns
TRAN11651,Yogurt
TRAN11652,Root Vegetables
TRAN11652,Rolls/Buns
TRAN11652,Yogurt
TRAN11652,Other Vegetables
TRAN11652,Candles
TRAN11652,Whole Milk
TRAN11652,Chewing Gum
TRAN11653,Pastry
TRAN11654,Canned Beer
TRAN11655,Sausage
TRAN11656,Yogurt
TRAN11656,Tropical Fruit
TRAN11656,Other Vegetables
TRAN11656,Spread Cheese
TRAN11656,Soda
TRAN11657,Citrus Fruit
TRAN11657,Tropical Fruit
TRAN11657,Butter
TRAN11657,Frankfurter
TRAN11657,Whole Milk
TRAN11657,Whipped/Sour Cream
TRAN11658,Rolls/Buns
TRAN11659,Frankfurter
TRAN11659,Pip Fruit
TRAN11659,Whole Milk
TRAN11659,Other Vegetables
TRAN11660,Newspapers
TRAN11660,Sausage
TRAN11660,Shopping Bags
TRAN11660,Other Vegetables
TRAN11661,Rolls/Buns
TRAN11661,Whole Milk
TRAN11662,Canned Beer
TRAN11662,Whole Milk
TRAN11663,Frozen Vegetables
TRAN11663,Whole Milk
TRAN11664,Oil
TRAN11664,Ham
TRAN11664,Canned Fish
TRAN11664,Other Vegetables
TRAN11664,Butter
TRAN11664,Herbs
TRAN11664,Soda
TRAN11664,Rolls/Buns
TRAN11664,White Bread
TRAN11664,Pip Fruit
TRAN11665,Yogurt
TRAN11665,Newspapers
TRAN11665,White Bread
TRAN11665,Whole Milk
TRAN11666,Flour
TRAN11666,Citrus Fruit
TRAN11666,Rolls/Buns
TRAN11666,Beef
TRAN11666,Soups
TRAN11666,Pip Fruit
TRAN11666,Margarine
TRAN11666,Bottled Water
TRAN11666,Yogurt
TRAN11667,Domestic Eggs
TRAN11667,Soda
TRAN11667,Rolls/Buns
TRAN11668,Soda
TRAN11668,Waffles
TRAN11669,Whole Milk
TRAN11669,Beverages
TRAN11669,Yogurt
TRAN11669,Newspapers
TRAN11669,Bottled Water
TRAN11669,Mustard
TRAN11670,Rolls/Buns
TRAN11670,Whole Milk
TRAN11670,Honey
TRAN11670,Pip Fruit
TRAN11670,Newspapers
TRAN11670,Ham
TRAN11671,Yogurt
TRAN11671,Dish Cleaner
TRAN11671,Margarine
TRAN11671,Curd
TRAN11671,Cling Film/Bags
TRAN11671,Ketchup
TRAN11671,Brown Bread
TRAN11671,Sugar
TRAN11671,Mayonnaise
TRAN11672,Bottled Water
TRAN11673,Coffee
TRAN11673,Butter Milk
TRAN11674,Pork
TRAN11674,Other Vegetables
TRAN11675,Onions
TRAN11675,Shopping Bags
TRAN11675,Pork
TRAN11676,Whole Milk
TRAN11676,Instant Coffee
TRAN11676,Oil
TRAN11676,Specialty Bar
TRAN11676,Other Vegetables
TRAN11676,Turkey
TRAN11677,Soda
TRAN11677,Cream Cheese 
TRAN11678,Root Vegetables
TRAN11678,Other Vegetables
TRAN11678,Shopping Bags
TRAN11678,Berries
TRAN11678,Yogurt
TRAN11678,Rolls/Buns
TRAN11678,Tropical Fruit
TRAN11679,Rolls/Buns
TRAN11680,Newspapers
TRAN11680,Margarine
TRAN11680,Citrus Fruit
TRAN11680,Bottled Beer
TRAN11680,Other Vegetables
TRAN11680,Whole Milk
TRAN11681,Coffee
TRAN11681,Sausage
TRAN11681,Brown Bread
TRAN11681,Rolls/Buns
TRAN11681,Mayonnaise
TRAN11681,Yogurt
TRAN11681,Root Vegetables
TRAN11681,Roll Products 
TRAN11681,Frankfurter
TRAN11681,Margarine
TRAN11682,Whipped/Sour Cream
TRAN11683,Tropical Fruit
TRAN11683,Long Life Bakery Product
TRAN11683,Brown Bread
TRAN11683,Butter Milk
TRAN11683,Butter
TRAN11684,Pip Fruit
TRAN11684,Rolls/Buns
TRAN11684,Frankfurter
TRAN11684,Bottled Water
TRAN11685,Rice
TRAN11685,Shopping Bags
TRAN11685,White Bread
TRAN11685,Rolls/Buns
TRAN11685,Napkins
TRAN11685,Soda
TRAN11685,Frozen Vegetables
TRAN11685,Tropical Fruit
TRAN11685,Domestic Eggs
TRAN11685,Sausage
TRAN11685,Processed Cheese
TRAN11685,Detergent
TRAN11685,Whole Milk
TRAN11685,Decalcifier
TRAN11685,Softener
TRAN11686,Citrus Fruit
TRAN11686,Newspapers
TRAN11686,Sausage
TRAN11686,Bottled Water
TRAN11686,Whole Milk
TRAN11686,Tropical Fruit
TRAN11686,Detergent
TRAN11686,Specialty Bar
TRAN11687,Specialty Bar
TRAN11687,Soda
TRAN11687,Rolls/Buns
TRAN11687,Sausage
TRAN11688,Sliced Cheese
TRAN11688,Shopping Bags
TRAN11688,Soda
TRAN11688,Rolls/Buns
TRAN11688,Margarine
TRAN11689,Candy
TRAN11690,Pickled Vegetables
TRAN11690,Tropical Fruit
TRAN11690,Soda
TRAN11690,Berries
TRAN11690,Pet Care
TRAN11691,Whole Milk
TRAN11691,Brown Bread
TRAN11691,Pip Fruit
TRAN11691,Rolls/Buns
TRAN11691,Cream Cheese 
TRAN11691,Domestic Eggs
TRAN11691,Butter Milk
TRAN11692,Fruit/Vegetable Juice
TRAN11692,Citrus Fruit
TRAN11692,Grapes
TRAN11692,Rolls/Buns
TRAN11692,Tropical Fruit
TRAN11692,Bottled Water
TRAN11692,Dessert
TRAN11692,Cream Cheese 
TRAN11693,Coffee
TRAN11693,Canned Fruit
TRAN11693,Butter
TRAN11693,Canned Fish
TRAN11693,Hamburger Meat
TRAN11693,Pastry
TRAN11693,Mayonnaise
TRAN11693,Pip Fruit
TRAN11693,Domestic Eggs
TRAN11693,Margarine
TRAN11693,Tea
TRAN11693,Candles
TRAN11693,Other Vegetables
TRAN11693,Rice
TRAN11693,Cream Cheese 
TRAN11694,Spread Cheese
TRAN11694,Curd
TRAN11694,Whole Milk
TRAN11694,Curd Cheese
TRAN11694,Other Vegetables
TRAN11694,Coffee
TRAN11694,Brown Bread
TRAN11694,Rolls/Buns
TRAN11694,Instant Food Products
TRAN11695,Soda
TRAN11695,Nuts/Prunes
TRAN11695,Rolls/Buns
TRAN11696,Other Vegetables
TRAN11696,Ham
TRAN11696,Newspapers
TRAN11696,Beef
TRAN11697,Ham
TRAN11697,Rolls/Buns
TRAN11698,Bottled Beer
TRAN11698,Liquor
TRAN11698,Butter
TRAN11699,Napkins
TRAN11700,Bottled Water
TRAN11700,Soda
TRAN11700,Beef
TRAN11700,Root Vegetables
TRAN11700,Margarine
TRAN11701,Hamburger Meat
TRAN11701,Frankfurter
TRAN11702,Canned Beer
TRAN11702,Meat
TRAN11702,Other Vegetables
TRAN11702,Citrus Fruit
TRAN11703,Flour
TRAN11703,Canned Fish
TRAN11703,Pastry
TRAN11703,Mayonnaise
TRAN11703,Curd
TRAN11703,Waffles
TRAN11703,Whole Milk
TRAN11704,Soda
TRAN11704,Rolls/Buns
TRAN11704,Other Vegetables
TRAN11704,Sausage
TRAN11705,Sausage
TRAN11705,Other Vegetables
TRAN11706,Soda
TRAN11706,Rolls/Buns
TRAN11707,Liquor
TRAN11707,Sugar
TRAN11707,White Bread
TRAN11707,Root Vegetables
TRAN11708,Butter
TRAN11708,Whole Milk
TRAN11708,Root Vegetables
TRAN11708,Misc. Beverages
TRAN11708,Sausage
TRAN11709,Sausage
TRAN11709,Curd
TRAN11709,Whole Milk
TRAN11709,Other Vegetables
TRAN11709,White Bread
TRAN11709,Hard Cheese
TRAN11709,Root Vegetables
TRAN11709,Yogurt
TRAN11710,Salad Dressing
TRAN11710,White Bread
TRAN11710,Pork
TRAN11710,Meat
TRAN11710,Flour
TRAN11710,Bottled Beer
TRAN11710,Salt
TRAN11710,Domestic Eggs
TRAN11710,Onions
TRAN11711,Pudding Powder
TRAN11711,Sausage
TRAN11711,Bottled Water
TRAN11711,Yogurt
TRAN11711,Whole Milk
TRAN11711,Flower (Seeds)
TRAN11711,Canned Beer
TRAN11711,Bottled Beer
TRAN11711,Soda
TRAN11711,Male Cosmetics
TRAN11711,Pastry
TRAN11712,Citrus Fruit
TRAN11713,Candy
TRAN11713,Chocolate
TRAN11714,Coffee
TRAN11715,Tropical Fruit
TRAN11715,Dessert
TRAN11715,Sausage
TRAN11715,Yogurt
TRAN11715,Pip Fruit
TRAN11715,Whipped/Sour Cream
TRAN11715,Other Vegetables
TRAN11715,Cream Cheese 
TRAN11715,Brown Bread
TRAN11715,Curd
TRAN11715,Detergent
TRAN11715,Whole Milk
TRAN11716,Rolls/Buns
TRAN11716,Beef
TRAN11716,Citrus Fruit
TRAN11716,Tropical Fruit
TRAN11716,Dessert
TRAN11716,Pip Fruit
TRAN11716,Cream Cheese 
TRAN11716,Chocolate
TRAN11717,Soda
TRAN11717,Sliced Cheese
TRAN11717,Yogurt
TRAN11717,Berries
TRAN11717,Butter Milk
TRAN11717,Other Vegetables
TRAN11717,Rolls/Buns
TRAN11718,Bottled Beer
TRAN11718,Frozen Meals
TRAN11718,Oil
TRAN11718,Bottled Water
TRAN11718,Flower (Seeds)
TRAN11719,Beef
TRAN11719,Herbs
TRAN11719,Whole Milk
TRAN11720,Whole Milk
TRAN11720,Sausage
TRAN11720,Meat
TRAN11720,Waffles
TRAN11720,Other Vegetables
TRAN11720,Yogurt
TRAN11720,Root Vegetables
TRAN11720,Butter Milk
TRAN11720,Pastry
TRAN11721,Rolls/Buns
TRAN11722,Rolls/Buns
TRAN11722,Fruit/Vegetable Juice
TRAN11722,Frankfurter
TRAN11723,Rolls/Buns
TRAN11723,Brown Bread
TRAN11723,Pork
TRAN11723,Yogurt
TRAN11723,Whole Milk
TRAN11723,Shopping Bags
TRAN11723,Napkins
TRAN11723,Sausage
TRAN11724,Pip Fruit
TRAN11724,Whole Milk
TRAN11724,Baking Powder
TRAN11724,Whipped/Sour Cream
TRAN11725,Baking Powder
TRAN11725,Photo/Film
TRAN11725,Grapes
TRAN11725,Candles
TRAN11725,Whole Milk
TRAN11726,Chocolate Marshmallow
TRAN11727,Coffee
TRAN11728,White Wine
TRAN11728,Soda
TRAN11729,Bottled Beer
TRAN11729,Liquor
TRAN11729,Red/Blush Wine
TRAN11730,Cleaner
TRAN11730,Butter
TRAN11731,Fruit/Vegetable Juice
TRAN11731,Nut Snack
TRAN11732,Meat
TRAN11732,Specialty Bar
TRAN11733,Curd
TRAN11733,Chocolate
TRAN11733,Butter
TRAN11733,Pip Fruit
TRAN11734,Other Vegetables
TRAN11734,Domestic Eggs
TRAN11735,Frankfurter
TRAN11735,Shopping Bags
TRAN11735,Soda
TRAN11735,Dog Food
TRAN11735,Pastry
TRAN11735,White Bread
TRAN11736,Long Life Bakery Product
TRAN11737,Mustard
TRAN11737,Mayonnaise
TRAN11737,Tropical Fruit
TRAN11737,Whole Milk
TRAN11737,Rolls/Buns
TRAN11737,Sliced Cheese
TRAN11738,Whole Milk
TRAN11738,White Bread
TRAN11738,Salty Snack
TRAN11739,Canned Beer
TRAN11740,Canned Beer
TRAN11741,Pastry
TRAN11741,Whipped/Sour Cream
TRAN11741,Red/Blush Wine
TRAN11741,Other Vegetables
TRAN11742,Soda
TRAN11743,Candy
TRAN11743,Specialty Bar
TRAN11743,Rolls/Buns
TRAN11743,Newspapers
TRAN11743,Soda
TRAN11744,Bags
TRAN11745,Rolls/Buns
TRAN11746,Dessert
TRAN11746,Frozen Dessert
TRAN11747,Canned Beer
TRAN11748,Domestic Eggs
TRAN11748,Fruit/Vegetable Juice
TRAN11748,Pasta
TRAN11748,Butter
TRAN11748,Newspapers
TRAN11749,Sugar
TRAN11749,Butter
TRAN11749,Frozen Vegetables
TRAN11749,Whole Milk
TRAN11749,Yogurt
TRAN11749,Domestic Eggs
TRAN11750,Canned Beer
TRAN11751,Coffee
TRAN11752,Long Life Bakery Product
TRAN11752,Whole Milk
TRAN11752,Chocolate
TRAN11752,Onions
TRAN11752,Whipped/Sour Cream
TRAN11752,Chicken
TRAN11752,White Bread
TRAN11752,Butter
TRAN11752,Hamburger Meat
TRAN11752,Other Vegetables
TRAN11752,Yogurt
TRAN11752,Pip Fruit
TRAN11753,Long Life Bakery Product
TRAN11753,Soda
TRAN11754,Pastry
TRAN11754,Other Vegetables
TRAN11754,Domestic Eggs
TRAN11754,Beef
TRAN11755,Pastry
TRAN11755,Spread Cheese
TRAN11756,Tropical Fruit
TRAN11756,Pot Plants
TRAN11756,Other Vegetables
TRAN11756,Citrus Fruit
TRAN11757,Canned Beer
TRAN11758,Rolls/Buns
TRAN11758,Soda
TRAN11759,Pot Plants
TRAN11759,Roll Products 
TRAN11759,Pip Fruit
TRAN11760,Pip Fruit
TRAN11761,Soda
TRAN11761,Whole Milk
TRAN11761,Candles
TRAN11761,Baking Powder
TRAN11761,Cooking Chocolate
TRAN11761,Bottled Water
TRAN11762,Chocolate
TRAN11763,Sausage
TRAN11763,Canned Beer
TRAN11763,Rolls/Buns
TRAN11763,Whole Milk
TRAN11764,Pip Fruit
TRAN11764,Whole Milk
TRAN11765,Other Vegetables
TRAN11765,Rolls/Buns
TRAN11766,Sliced Cheese
TRAN11766,Hard Cheese
TRAN11766,Dessert
TRAN11766,Brown Bread
TRAN11766,White Bread
TRAN11767,Frankfurter
TRAN11768,Other Vegetables
TRAN11768,Butter
TRAN11768,Candy
TRAN11768,Citrus Fruit
TRAN11769,Citrus Fruit
TRAN11769,Uht-Milk
TRAN11769,Napkins
TRAN11770,Bottled Beer
TRAN11770,Curd
TRAN11770,Softener
TRAN11770,Soda
TRAN11770,Pip Fruit
TRAN11770,Hygiene Articles
TRAN11771,Yogurt
TRAN11771,Whole Milk
TRAN11771,Root Vegetables
TRAN11771,Domestic Eggs
TRAN11771,Curd
TRAN11771,Tropical Fruit
TRAN11771,Frozen Vegetables
TRAN11772,Pastry
TRAN11772,Whole Milk
TRAN11772,Frankfurter
TRAN11772,Rolls/Buns
TRAN11772,Cream Cheese 
TRAN11772,Condensed Milk
TRAN11772,Other Vegetables
TRAN11772,Yogurt
TRAN11773,Pip Fruit
TRAN11773,Soups
TRAN11773,Butter Milk
TRAN11773,Frozen Vegetables
TRAN11773,Brown Bread
TRAN11773,Fruit/Vegetable Juice
TRAN11773,Cling Film/Bags
TRAN11773,Other Vegetables
TRAN11773,Sauces
TRAN11773,Long Life Bakery Product
TRAN11774,Canned Beer
TRAN11775,Canned Beer
TRAN11775,Chocolate
TRAN11775,Hygiene Articles
TRAN11775,Soda
TRAN11775,Pork
TRAN11775,Citrus Fruit
TRAN11776,Newspapers
TRAN11776,Rolls/Buns
TRAN11777,Canned Beer
TRAN11778,Citrus Fruit
TRAN11778,Pip Fruit
TRAN11778,Tropical Fruit
TRAN11778,Other Vegetables
TRAN11779,White Wine
TRAN11779,Newspapers
TRAN11779,Whole Milk
TRAN11779,Grapes
TRAN11779,Dishes
TRAN11780,Tropical Fruit
TRAN11781,Hygiene Articles
TRAN11781,Shopping Bags
TRAN11781,Frozen Fish
TRAN11782,Pastry
TRAN11782,Tropical Fruit
TRAN11782,Soda
TRAN11783,Beverages
TRAN11783,Pastry
TRAN11784,Pip Fruit
TRAN11784,Whole Milk
TRAN11784,Sausage
